time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,6.40725796033,0.0565878109319,25.4531244012,0.0543078214582,5.92691899372,0.0,5.33411722676,0.275626998313,5.23478411286,0.114169630438,-0.131959401978,0.0,428.5787033863205,428.78403863788196,428.55793620150246,430.04796435785335
3.900000000000003,6.73354910204,0.0741197446314,25.7674137574,0.0618055417283,5.91940841509,0.0,5.54254368208,0.309364630302,5.24073060077,0.140674732446,-0.114239033307,0.0,460.3642008042904,461.7507118970624,460.3053660996917,462.4117488869422
3.960000000000003,7.07183684084,0.0937124554997,26.080439363,0.0706849097568,5.91238830667,0.0,5.73397964371,0.344395863191,5.19300781476,0.159614331362,-0.123189228893,0.0,445.5247405228653,444.7798532581131,444.241068542981,445.81198302239113
4.020000000000002,7.42002337867,0.115243693643,26.3863099163,0.0805842045793,5.90473357673,0.0,5.87270779269,0.373922906005,5.00310318072,0.173998615942,-0.1382335382,0.0,395.4568740737436,394.0508769734604,394.5544229918965,395.91007490478773
4.080000000000001,7.77761427906,0.138876666917,26.6833195932,0.0909256723805,5.89650988439,0.0,6.04738698108,0.414574429873,4.89702233349,0.168861164828,-0.134817369952,0.0,424.62157599188373,424.89627617362214,425.653323755433,425.2432927339357
4.14,8.1464349231,0.165247033869,26.9755570918,0.100690590599,5.88805472566,0.0,6.24694315067,0.465182678449,4.84365160726,0.146303355295,-0.15732847068,0.0,445.45629214335275,443.592215575358,444.5755852907281,442.7478417710071
4.199999999999998,8.52628709239,0.194549700284,27.2620717566,0.109654331909,5.87856718393,0.0,6.41527203396,0.512162235046,4.70672947402,0.154950141009,-0.159767573666,0.0,416.2010111830804,415.9618298339789,415.077988917145,415.8589450148913
4.259999999999997,8.91863845483,0.227388054969,27.5456711872,0.119142947768,5.86997937593,0.0,6.66329767951,0.583184998646,4.74526842593,0.16386102831,-0.121860499095,0.0,474.4131848933628,477.29683989304397,477.0784829351552,477.7802822979916
4.319999999999996,9.32597823419,0.264662653255,27.8315150017,0.12909471854,5.86265159554,0.0,6.91469219438,0.660075980327,4.78159639786,0.16958790444,-0.122672986298,0.0,478.9074378592907,478.8333030179291,478.26235415923395,478.72253981114847
4.379999999999995,9.74596964982,0.306001245196,28.1139149257,0.139576349095,5.85529154031,0.0,7.08531448106,0.718559094951,4.6317213671,0.183320728092,-0.122656801842,0.0,416.62407519288627,416.61076747789116,416.6580092604625,417.8885832827487
4.439999999999993,10.1775639027,0.351393820141,28.3901458486,0.150904266533,5.84801430442,0.0,7.3012554788,0.795322788959,4.57526331494,0.19795441546,-0.118682437275,0.0,450.72410897726,451.0322240643028,449.9000839735886,451.1175681960649
4.499999999999992,10.6226889666,0.401739514019,28.6640268466,0.162803883391,5.84048567036,0.0,7.53623919498,0.883729533725,4.5530921326,0.19906058184,-0.144681940737,0.0,465.53822893974075,463.484723832227,463.7029471516108,463.82653358033303
4.559999999999991,11.0836638981,0.458165094625,28.9399795753,0.175717486877,5.83150649981,0.0,7.82946314272,0.998074726639,4.6432948455,0.23608905502,-0.162111951447,0.0,503.44261112738087,502.16109256119705,502.32627138603084,505.04323726269655
4.6199999999999894,11.5613218101,0.521330505119,29.219129661,0.189623387008,5.82221311368,0.0,8.09247792189,1.10843621637,4.66005067989,0.22131803237,-0.14338424419,0.0,484.2119675715714,485.59842647306857,483.8304524420652,482.76530314848463
4.679999999999988,12.0524553469,0.590432629886,29.4944333146,0.202866860093,5.81428437675,0.0,8.27884861833,1.19580108535,4.51638067197,0.219512688352,-0.115957242473,0.0,430.23613889301777,432.5356409325733,432.0107371639272,431.90822289591546
4.739999999999987,12.555234168,0.665117932652,29.7618773897,0.216270263154,5.80691252799,0.0,8.4804875915,1.29455727806,4.39788945411,0.230182563776,-0.142555379091,0.0,441.77837793990363,439.5646236934201,442.460605980434,443.38793145249974
4.799999999999986,13.0714405843,0.74645126984,30.0245715573,0.22974227372,5.79821913466,0.0,8.72631589006,1.41741106879,4.35724711026,0.209798602745,-0.150016913635,0.0,471.1992981655865,470.60355734324526,471.86824775527725,470.3380364113704
4.859999999999984,13.6028649798,0.835529763384,30.285444652,0.24179194833,5.78903240325,0.0,8.9876874579,1.55258627875,4.33692527592,0.169187119988,-0.160149801206,0.0,482.425244240613,481.63907760443493,481.74300791991635,478.69610108832626
4.919999999999983,14.1506495936,0.933160310597,30.546043191,0.252204698736,5.78000877206,0.0,9.27152673102,1.70223770775,4.34777682485,0.181074301096,-0.135830768755,0.0,493.6936405603288,495.46608011675113,495.58718262471865,496.48579515292244
4.979999999999982,14.7121343157,1.03838386581,30.8011944441,0.263497931066,5.77221211278,0.0,9.44479399565,1.80584324145,4.15708748012,0.199625567572,-0.120214766476,0.0,426.1987748890932,427.51549221624896,426.3636931541994,427.98190085052954
5.0399999999999805,15.2844640461,1.1501524368,31.0455921556,0.275494019999,5.7648908986,0.0,9.63288037049,1.9204433497,3.98911572227,0.200545226674,-0.12589641223,0.0,436.74843578259924,436.26033099074317,436.060852596464,436.1776717336919
